time,Open,High,Low,Close,Volume
2025-03-21 20:54:00,385.77,385.82,385.62,385.65,31
2025-03-21 20:55:00,385.67,386.06,385.67,386.03,67
2025-03-21 20:56:00,386.03,386.03,385.82,386.02,28
2025-03-21 20:57:00,385.95,386.12,385.95,386.03,36
2025-03-21 20:58:00,386.06,386.16,386.0,386.05,34
2025-03-21 20:59:00,386.05,386.08,385.89,385.91,34
2025-03-21 21:00:00,385.9,385.93,385.65,385.72,75
2025-03-21 21:01:00,385.74,385.89,385.66,385.83,65
2025-03-21 21:02:00,385.8,385.86,385.61,385.67,44
2025-03-21 21:03:00,385.65,385.65,385.48,385.48,38
2025-03-21 21:04:00,385.45,385.55,385.4,385.49,45
2025-03-21 21:05:00,385.49,385.58,385.33,385.58,48
2025-03-21 21:06:00,385.57,385.59,385.39,385.42,52
2025-03-21 21:07:00,385.43,385.47,385.23,385.26,41
2025-03-21 21:08:00,385.28,385.5,385.26,385.43,62
2025-03-21 21:09:00,385.43,385.5,385.36,385.38,24
2025-03-21 21:10:00,385.38,385.38,385.06,385.11,30
2025-03-21 21:11:00,385.11,385.24,385.05,385.2,43
2025-03-21 21:12:00,385.23,385.23,385.15,385.19,35
2025-03-21 21:13:00,385.22,385.42,385.19,385.38,53
2025-03-21 21:14:00,385.37,385.53,385.36,385.42,46
2025-03-21 21:15:00,385.42,385.44,385.26,385.43,37
2025-03-21 21:16:00,385.43,385.45,385.21,385.37,46
2025-03-21 21:17:00,385.37,385.46,385.35,385.38,35
2025-03-21 21:18:00,385.37,385.42,385.29,385.4,40
2025-03-21 21:19:00,385.39,385.46,385.31,385.34,36
2025-03-21 21:20:00,385.24,385.27,385.07,385.15,49
2025-03-21 21:21:00,385.14,385.25,385.11,385.19,27
2025-03-21 21:22:00,385.2,385.32,385.16,385.28,37
2025-03-21 21:23:00,385.3,385.44,385.3,385.36,20
2025-03-21 21:24:00,385.4,385.55,385.4,385.46,37
2025-03-21 21:25:00,385.47,385.47,385.34,385.34,33
2025-03-21 21:26:00,385.36,385.41,385.18,385.26,40
2025-03-21 21:27:00,385.28,385.34,385.16,385.3,32
2025-03-21 21:28:00,385.33,385.43,385.32,385.41,27
2025-03-21 21:29:00,385.44,385.49,385.35,385.44,35
2025-03-21 21:30:00,385.44,385.65,385.41,385.6,39
2025-03-21 21:31:00,385.57,385.61,385.32,385.33,50
2025-03-21 21:32:00,385.33,385.51,385.33,385.44,43
2025-03-21 21:33:00,385.45,385.56,385.39,385.43,38
2025-03-21 21:34:00,385.43,385.44,385.31,385.36,15
2025-03-21 21:35:00,385.29,385.37,385.26,385.33,44
2025-03-21 21:36:00,385.33,385.52,385.33,385.46,38
2025-03-21 21:37:00,385.46,385.7,385.36,385.7,43
2025-03-21 21:38:00,385.68,385.68,385.5,385.6,49
2025-03-21 21:39:00,385.6,385.62,385.3,385.49,55
2025-03-21 21:40:00,385.48,385.54,385.29,385.36,37
2025-03-21 21:41:00,385.38,385.49,385.36,385.39,58
2025-03-21 21:42:00,385.44,385.62,385.39,385.51,50
2025-03-21 21:43:00,385.5,385.57,385.43,385.53,29
2025-03-21 21:44:00,385.51,385.6,385.45,385.55,49
2025-03-21 21:45:00,385.5,385.74,385.5,385.74,65
2025-03-21 21:46:00,385.72,385.74,385.45,385.46,72
2025-03-21 21:47:00,385.43,385.5,385.33,385.45,77
2025-03-21 21:48:00,385.45,385.51,385.32,385.32,57
2025-03-21 21:49:00,385.34,385.38,385.1,385.12,63
2025-03-21 21:50:00,385.12,387.15,385.12,387.15,141
2025-03-21 21:51:00,387.15,387.67,387.09,387.6,97
2025-03-21 21:52:00,387.59,387.59,387.25,387.46,72
2025-03-21 21:53:00,387.49,387.63,387.25,387.56,81
2025-03-21 21:54:00,387.71,388.42,387.71,388.1,117
2025-03-21 21:55:00,388.1,389.99,388.1,389.98,147
2025-03-21 21:56:00,389.56,390.77,389.56,390.28,182
2025-03-21 21:57:00,390.3,390.76,389.93,389.93,172
2025-03-21 21:58:00,389.95,390.92,389.9,390.92,135
2025-03-21 21:59:00,390.94,391.68,390.92,391.2,145
2025-03-24 15:30:00,394.06,394.08,393.27,393.29,40
2025-03-24 15:31:00,393.28,394.31,392.74,393.28,102
2025-03-24 15:32:00,393.28,393.53,391.87,392.3,78
2025-03-24 15:33:00,392.18,393.78,392.18,392.84,122
2025-03-24 15:34:00,392.9,393.23,392.31,392.48,99
2025-03-24 15:35:00,392.51,393.1,392.4,392.62,82
2025-03-24 15:36:00,392.6,393.02,392.02,392.23,75
2025-03-24 15:37:00,392.23,392.97,392.17,392.77,44
2025-03-24 15:38:00,392.79,393.41,392.77,393.0,62
2025-03-24 15:39:00,393.06,393.59,393.02,393.59,55
2025-03-24 15:40:00,393.59,393.62,392.63,392.68,67
2025-03-24 15:41:00,392.63,392.83,391.84,391.88,69
2025-03-24 15:42:00,392.0,392.01,391.5,391.84,71
2025-03-24 15:43:00,391.77,391.9,391.38,391.81,53
2025-03-24 15:44:00,391.79,392.12,391.52,391.91,49
2025-03-24 15:45:00,391.86,392.5,391.69,392.08,102
2025-03-24 15:46:00,392.1,392.45,392.06,392.45,52
2025-03-24 15:47:00,392.45,392.89,392.26,392.28,82
2025-03-24 15:48:00,392.29,392.36,392.11,392.24,72
2025-03-24 15:49:00,392.3,392.53,392.22,392.5,70
2025-03-24 15:50:00,392.52,393.02,392.52,392.91,92
2025-03-24 15:51:00,392.95,393.28,392.87,393.18,67
2025-03-24 15:52:00,393.18,393.65,393.06,393.37,61
2025-03-24 15:53:00,393.36,393.44,393.21,393.3,57
2025-03-24 15:54:00,393.32,393.39,392.78,392.8,51
2025-03-24 15:55:00,392.81,392.99,392.71,392.73,49
2025-03-24 15:56:00,392.72,392.73,392.34,392.49,59
2025-03-24 15:57:00,392.49,392.58,392.32,392.35,43
2025-03-24 15:58:00,392.33,392.34,391.91,391.96,65
2025-03-24 15:59:00,391.94,392.05,391.6,391.62,74
2025-03-24 16:00:00,391.68,392.01,391.66,391.89,54
2025-03-24 16:01:00,391.92,392.07,391.6,392.04,40
2025-03-24 16:02:00,392.05,392.09,391.79,391.97,41
2025-03-24 16:03:00,391.95,392.0,391.62,391.68,38
2025-03-24 16:04:00,391.68,391.76,391.43,391.48,53
2025-03-24 16:05:00,391.53,391.74,391.46,391.65,35
2025-03-24 16:06:00,391.67,391.67,390.47,390.61,88
2025-03-24 16:07:00,390.61,391.21,390.61,391.12,73
2025-03-24 16:08:00,390.95,391.0,390.69,390.71,60
2025-03-24 16:09:00,390.69,390.79,389.76,390.03,88
